id,price
0,2959.9969841162556
1,5401.806979246332
2,9299.386448373563
3,4148.631927690377
4,1702.0869376274347
5,6321.3743228812245
6,4909.269362846317
7,4332.023216061193
8,5092.923976761131
9,15926.314202015234
10,4300.67705355265
11,861.688714574417
12,3275.4694197837753
13,1621.8822804456363
14,2440.182893146229
15,1110.2678650234598
16,1495.808400840135
17,4015.7455227930936
18,4181.844407391157
19,872.1444096857183
20,2221.7791476012594
21,5176.162879344002
22,4130.921876740141
23,630.552365769726
24,16755.761906080523
25,1069.265985459864
26,581.862376410038
27,964.7202903945607
28,1676.9990787126515
29,908.1277835005334
30,10462.984839365312
31,556.7713967804979
32,4048.8153131989857
33,733.2544303550762
34,616.4494356722399
35,2313.570040605212
36,6311.3654920811205
37,2758.589947487408
38,2903.751331540753
39,708.5027300671103
40,507.43548579119573
41,9051.476100263071
42,906.3803569642332
43,1946.5403731352303
44,10471.988844488289
45,2489.181539957966
46,889.4680213763537
47,862.0323454681951
48,1224.8632298080765
49,2856.518522293705
50,601.3393344157439
51,4628.368007838942
52,2866.433303083563
53,7082.310331040314
54,5446.0065810404885
55,2197.0319453464567
56,9011.990603443275
57,2534.576595589359
58,4452.578994807893
59,2945.5665652071702
60,1234.0636759979
61,508.2712485143589
62,6939.067334319381
63,1189.7058060690713
64,8855.015832050329
65,17620.98181217606
66,838.4317983663501
67,12177.471324438025
68,5260.29046525332
69,9040.12944521086
70,495.6229955570203
71,709.9879615610766
72,904.9906108691398
73,1287.0407589348574
74,5276.450372127929
75,1876.3323051313287
76,8752.175102099169
77,14087.552970819477
78,2783.7511285163646
79,6620.776778514793
80,11014.860964510333
81,2019.9061954977878
82,13567.322114802007
83,6428.206250115053
84,831.2387280344356
85,8188.408511967309
86,1011.3847420320774
87,12241.237256236696
88,8026.401841336975
89,14824.430622266831
90,4749.696177364184
91,1336.7668101856134
92,995.3594462942634
93,782.0617964670676
94,17584.962890625
95,514.2342243642006
96,14197.04096217723
97,15255.258595643336
98,12953.133771666207
99,738.3167918923124
100,2538.690638998644
101,737.7056269438817
102,605.0707502497971
103,474.3494047537104
104,1030.3525172930028
105,1643.5523071375358
106,1315.681378183951
107,774.5502368363341
108,1111.5802117153207
109,705.737523637464
110,734.845704145888
111,965.7711187630888
112,1897.6840909015434
113,1672.4502650768322
114,1476.8638185533537
115,5120.8091870578
116,5185.996758054217
117,16152.340481308844
118,484.30113085671275
119,16879.904116951846
120,1319.325139896379
121,1693.8427231643263
122,1114.3489386531528
123,490.58773701336173
124,716.4818297059508
125,1282.6694243933734
126,1128.8396404449286
127,13055.622493037943
128,5315.336193170634
129,5227.5002850623605
130,6282.367683342461
131,3590.1785864260846
132,6738.3698839828485
133,1029.5118786795222
134,3977.8609124201894
135,1022.3309083289391
136,633.6566759728937
137,7282.6702548991525
138,586.7056294573481
139,4369.441803073419
140,859.3075939360118
141,1024.7724308718982
142,3651.7765876420813
143,3352.3804484634975
144,710.972378527428
145,6362.827960372473
146,17098.136598212834
147,5187.727692589591
148,2583.4441036108697
149,1823.2014846660002
150,2506.14453125
151,1675.7180883000624
152,12059.65364305814
153,2835.6110215398444
154,666.7472789969606
155,14789.705848215079
156,3750.9115925087744
157,2858.0283645441395
158,4012.599965184005
159,886.8555269600287
160,7426.513928334849
161,9435.467182911907
162,664.6582762049179
163,675.5991753694425
164,5415.000599160597
165,11391.124287033856
166,3329.8472839540545
167,4610.872489069558
168,3466.797395109475
169,11845.54596502354
170,770.990269322602
171,1679.7488029932626
172,4528.315461894189
173,1999.0780565629118
174,6397.028805122884
175,1764.2569845980374
176,4328.62539655246
177,3556.3367056101047
178,2655.6906254554196
179,3468.053752829839
180,3488.2326237265647
181,1864.3383369627431
182,928.2874787661437
183,1686.8658206410403
184,749.8157971043067
185,4090.0811537839236
186,891.5216548924594
187,882.4268496783176
188,515.8368355939433
189,1845.012629272027
190,2269.9508645872365
191,739.9803063311388
192,820.8692044878088
193,6405.574866689751
194,3811.9587552514117
195,2621.1865866717308
196,669.9139822531719
197,13040.901701539358
198,596.2231680203066
199,9007.421573764728
200,10616.708266908372
201,6419.8889277158505
202,687.5729653433638
203,747.119973406614
204,6433.667546115985
205,3572.150617041352
206,704.4232007702866
207,3059.852151722014
208,937.2257228041964
209,8584.551736976306
210,2727.730984280303
211,7152.38166143742
212,11301.487197033168
213,400.8387527959072
214,1255.0215703085814
215,891.4383963537266
216,2634.290950047892
217,2660.263872884274
218,981.7864329078468
219,1196.2842769053655
220,2462.9941895347088
221,2135.036700536638
222,9108.664705266574
223,984.0407075168638
224,1203.7356242081717
225,4513.1042941118
226,3358.4195127527737
227,1898.3988507871227
228,6612.246328949529
229,1904.160156304593
230,5118.513746895212
231,1481.0976955522922
232,1254.1220703125
233,1581.2197868619596
234,895.2396965199957
235,8308.72230104506
236,1201.151521705568
237,973.3606468682661
238,4079.737948746121
239,8278.145200936015
240,5789.711787016282
241,881.1985473291323
242,15439.183976615946
243,4496.8224282522215
244,457.17626650875775
245,1026.5184370796555
246,2446.8109566084545
247,7552.502062536344
248,10649.013917965665
249,5884.993626463902
250,5201.627172872791
251,1505.3057087259735
252,2782.3085572371633
253,4833.625321657389
254,5165.9536529955285
255,1267.7515518014648
